"Negocio ID","Nombre del negocio","Tipo de mercado","Probabilidad de Cierre","Consumo mensual","Etapa del negocio","Propietario del negocio","Subautopista","Fecha de creación","Última actividad","Fecha de cierre","Tiempo en la etapa actual","Fecha de la siguiente actividad","Costo de adquisición","Costo de instalación total","Costo Equipos","Costo de los intereses","Costo total","Costo Total Equipos + Intereses","Inversión del cliente","Tiene renting","Costo mensual renting","Payback Limite","Payback","Actualizar payback","Negocio ID"
"55519327010","Dh Colombia","Regulado","Medio","92170.5","Documentos para firma (Sales MR)","Andrés Toro García","Referrals","2026-02-04 09:28","2026-05-25 19:00","2026-05-29 16:29","2420:31:23","(Sin valor)","10599550","43439820","21006791.21578128","7383962.62832186","54039370","26693488.33000034","12250295.02316076","Sí","557948.74515","12","15.51775052","(Sin valor)","55519327010"
"55570217061","Trigo de oro panadería","Regulado","Bajo","1266.5","Análisis comercial (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-06 08:32","2026-04-30 09:11","2026-05-30 14:11","2611:15:05","(Sin valor)","145590","473558.61","546184.46097941","(Sin valor)","619148.61","(Sin valor)","0","Sí","15782","8","7.64548925","(Sin valor)","55570217061"
"55574750637","Centro Comercial Unicentro Girardot","Regulado","Bajo","41800","Análisis comercial (Sales MR)","Daniela Dueñas Camacho","Referrals","2026-02-05 12:17","2026-05-21 17:00","2026-06-30 17:09","2668:38:56","2026-06-01 17:00","4807000","8372040","11915567.05312338","4556512.84111438","13179040","16472079.89423776","10549331.80136078","No","344300.31","12","18.62723202","(Sin valor)","55574750637"
"55579800116","Curramba de la 48","Regulado","(Sin valor)","(Sin valor)","Reunión efectiva (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-04 18:07","2026-05-11 10:07","(Sin valor)","486:49:36","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","55579800116"
"55600165487","Peluqueria Utopia","Regulado","Bajo","1433.5","Reunión efectiva (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-05 06:34","2026-05-27 10:02","2026-03-20 07:43","2289:38:22","(Sin valor)","164795","473558.61","546184.46097941","(Sin valor)","638353.61","755045.39885793","0","Sí","15782","8","6.96400723","(Sin valor)","55600165487"
"55623901225","Panaderia Granada ","Regulado","Bajo","2168","Reunión efectiva (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-05 07:55","2026-04-13 14:15","2026-03-06 17:56","2635:55:35","(Sin valor)","249320","473558.61","840041.52967641","(Sin valor)","722878.61","(Sin valor)","0","Sí","24273","6","5.21254937","(Sin valor)","55623901225"
"55624165549","La Federacion ","Regulado","(Sin valor)","879.5","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-05 15:47","2026-04-17 09:28","(Sin valor)","2761:10:06","(Sin valor)","101085","473558.61","840041.52967641","(Sin valor)","574643.61","(Sin valor)","237281.70511699","Sí","24273","6","10.22006815","(Sin valor)","55624165549"
"55671503384","Ambiocom","No regulado","Bajo","(Sin valor)","Reunión efectiva (Sales MNR)","María Paula Pico Loaiza","IA","2025-12-17 16:33","2026-02-18 09:14","2026-06-30 16:33","2664:02:32","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","55671503384"
"55674085792","3 de mayo","Regulado","Bajo","1647","Reunión efectiva (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-06 09:41","2026-04-13 14:16","2026-03-18 17:51","2344:46:45","(Sin valor)","189405","473558.61","546184.46097941","(Sin valor)","662963.61","(Sin valor)","0","Sí","15782","8","6.29274563","(Sin valor)","55674085792"
"55688256803","Auto lavado las palmas ","Regulado","Alto","(Sin valor)","Análisis comercial (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-09 02:06","2026-04-17 09:28","2026-04-23 11:01","2662:17:47","(Sin valor)","234600","643833.46","(Sin valor)","282045.64111438","878433.46","(Sin valor)","0","Sí","21312","9","(Sin valor)","(Sin valor)","55688256803"
"55713650203","Agrícola cunday SAS","No regulado","Bajo","(Sin valor)","Análisis comercial (Sales MNR)","Alexandra Murillo Fagua","Referrals","2026-02-06 18:18","2026-05-26 18:00","2026-06-30 15:32","2256:41:28","2026-06-03 18:00","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","No","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","55713650203"
"55727076527","L'ATELIER KAT ARNO SAS","Regulado","Bajo","5287.5","Análisis comercial (Sales MR)","Daniela Dueñas Camacho","Performance","2026-02-06 17:16","2026-05-29 17:00","2026-06-30 17:09","262:21:15","2026-06-01 17:00","608005","920740","546184.46097941","208860.93787853","1528745","755045.39885793","0","Sí","15782","12","7.59292734","(Sin valor)","55727076527"
"55766897820","Casino y restaurante la fortuna ","Regulado","(Sin valor)","1667","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-09 01:55","2026-04-17 09:28","(Sin valor)","2679:01:37","(Sin valor)","191705","473558.61","840041.52967641","(Sin valor)","665263.61","(Sin valor)","25465.77673496","Sí","24273","6","6.2388171","(Sin valor)","55766897820"
"55803244390","Pan y canela","Regulado","(Sin valor)","1415","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-09 09:56","2026-04-17 09:28","2026-03-24 11:01","2671:00:55","(Sin valor)","162725","473558.61","546184.46097941","208860.93787853","636283.61","755045.39885793","0","Sí","15782","8","6.87080804","(Sin valor)","55803244390"
"55806763802","El Palacio de las carnes","Regulado","Medio","4793","Reunión efectiva (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-09 09:20","2026-04-13 14:15","2026-04-24 14:48","2344:45:37","(Sin valor)","551195","473558.61","840041.52967641","(Sin valor)","1024753.61","(Sin valor)","0","Sí","24273","6","3.34238223","(Sin valor)","55806763802"
"55818581137","PELUQUERIA SHER","Regulado","Won","2691","Documentos para firma (Sales MR)","Juan Pablo Blanco Lugo","D2D","2026-02-09 10:56","2026-05-27 10:00","(Sin valor)","54:06:32","(Sin valor)","309465","473558.61","546184.46097941","208860.93787853","783023.61","755045.39885793","0","Sí","15782","9","4.44605343","(Sin valor)","55818581137"
"55927365497","EDIFICIO MULTIFAMILIAR AMARANTHUS PROPIEDAD HORIZONTAL ","Regulado","Bajo","6490","Análisis comercial (Sales MR)","Andrés Toro García","Bia Network","2026-02-11 09:46","2026-05-26 19:00","2026-05-21 07:45","2303:12:25","(Sin valor)","746350","2495838.02","1151081.05312338","(Sin valor)","3242188.02","(Sin valor)","0","Sí","33260.48703","12","9.6798793","(Sin valor)","55927365497"
"55953305658","Panadería y reposteria","Regulado","Bajo","3064","Reunión efectiva (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-10 14:10","2026-04-13 14:03","2026-03-19 17:50","2344:43:34","(Sin valor)","352360","473558.61","546184.46097941","(Sin valor)","825918.61","(Sin valor)","0","Sí","15782","6","4.21398103","(Sin valor)","55953305658"
"55954378243","Iverfit gimnasio - la paz","Regulado","(Sin valor)","1236.5","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-10 12:38","2026-04-17 09:28","2026-03-07 09:11","2644:18:45","(Sin valor)","142140","473558.61","546184.46097941","208860.93787853","615698.61","755045.39885793","0","Sí","15782","8","7.61137677","(Sin valor)","55954378243"
"55964943770","Pinturas impacto","Regulado","(Sin valor)","12560","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-10 10:39","2026-04-17 09:28","(Sin valor)","2646:17:32","(Sin valor)","1444400","643833.46","737567.05312338","1019612.69423776","2088233.46","1830936.45267347","0","No","21312","6","3.43767945","(Sin valor)","55964943770"
"55978768157","La Esquina Del Sabor De La 40 ","Regulado","(Sin valor)","1553","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-11 14:24","(Sin valor)","(Sin valor)","2618:33:00","(Sin valor)","178595","473558.61","840041.52967641","(Sin valor)","652153.61","(Sin valor)","0","Sí","24273","8","6.56481561","(Sin valor)","55978768157"
"56004566799","Panadería la estrella del silencio","Regulado","Medio","1716.5","Reunión efectiva (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-12 09:08","2026-04-13 14:03","2026-04-30 21:04","2321:12:29","(Sin valor)","197340","473558.61","546184.46097941","(Sin valor)","670898.61","(Sin valor)","0","Sí","15782","8","6.1120049","(Sin valor)","56004566799"
"56012750405","Panadería Jonathan","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-12 11:15","2026-04-17 09:28","(Sin valor)","2597:42:13","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","56012750405"
"56015919269","Moto extremo","Regulado","Bajo","1079","Análisis comercial (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-11 11:05","2026-04-17 09:28","2026-03-20 00:08","2400:52:10","(Sin valor)","124085","473558.61","546184.46097941","(Sin valor)","597643.61","(Sin valor)","0","Sí","15782","12","8.6589438","(Sin valor)","56015919269"
"56024495166","GRUPO DE EMPRESARIOS DE COLOMBIA GRECOL SAS","Regulado","Bajo","13534.5","Análisis comercial (Sales MR)","Sebastian Mazorra Gomez","Awareness","2026-02-10 17:24","2026-05-28 09:04","2026-06-30 09:42","2287:47:26","(Sin valor)","1556410","5440802.47","2184737.84391763","835443.7515141","6997212.47","3020181.59543174","0","Sí","63128","9","8.79120916","(Sin valor)","56024495166"
"56027279183","La esquina del cerdo","Regulado","Bajo","3095.5","Reunión efectiva (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-12 14:13","2026-04-13 14:15","2026-05-30 14:33","2289:40:23","(Sin valor)","355925","473558.61","546184.46097941","(Sin valor)","829483.61","(Sin valor)","0","No","15782","8","6.94859644","(Sin valor)","56027279183"
"56042288499","Casino la fortuna","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-11 16:10","(Sin valor)","(Sin valor)","2616:46:54","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","56042288499"
"56093004107","Totuma o sabanero","Regulado","(Sin valor)","813","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-11 14:09","2026-04-17 09:28","(Sin valor)","2618:47:51","(Sin valor)","93495","473558.61","546184.46097941","208860.93787853","567053.61","755045.39885793","141389.51940119","Sí","15782","8","10.65729757","(Sin valor)","56093004107"
"56095717528","El mana restaurante","Regulado","(Sin valor)","1502.5","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-11 15:55","2026-05-27 10:00","(Sin valor)","2617:02:13","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","56095717528"
"56127360909","Congrupo","Regulado","Bajo","122505.5","Análisis comercial (Sales MR)","Juan Pablo Blanco Lugo","BDR","2026-02-12 07:57","2026-05-27 11:00","2026-05-27 10:04","2303:13:12","(Sin valor)","14087845","22661269","16405411.66291746","6273429.41989964","36749114","22678841.0828171","0","No","474034.37","15","12.73877207","(Sin valor)","56127360909"
"56127387700","Upselling COMPAÑIA DE ALIMENTOS BIFF S.A.S.","Regulado","Bajo","11506.5","Análisis comercial (Sales MR)","Daniela Dueñas Camacho","Upselling Inbound","2026-02-11 10:12","2026-05-22 14:12","2026-06-30 17:09","1442:29:23","2026-06-01 17:00","1323190","1276189","546184.46097941","208860.93787853","2599379","755045.39885793","0","No","15782","9","4.23499574","(Sin valor)","56127387700"
"56127432104","Eme Recreativos Sas - CE ","Regulado","Won","2240","Reunión agendada (Sales MR)","Andrea Pemberty","Comunidades energéticas","2026-02-12 12:24","2026-05-08 08:00","(Sin valor)","602:46:39","(Sin valor)","257600","693816.98","546184.46097941","(Sin valor)","951416.98","(Sin valor)","10063.43095333","Sí","24273","6","6.0641423","(Sin valor)","56127432104"
"56154008196","Tienda las palmitas","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-12 07:44","(Sin valor)","(Sin valor)","2601:12:25","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","56154008196"
"56162801261","INSTITUTO CANCEROLOGICO DE NARINO S.A.S. OP 1 ","Regulado","(Sin valor)","15893","Reunión agendada (Sales MR)","Andrea Pemberty","Comunidades energéticas","2026-02-12 11:51","(Sin valor)","(Sin valor)","244:17:50","(Sin valor)","1752370","8082056","16904357.05312338","(Sin valor)","9834426","23368583.19023776","0","Sí","494879.39705","10","(Sin valor)","(Sin valor)","56162801261"
"56176633469","Tienda el laurel","Regulado","Bajo","816.5","Reunión efectiva (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-12 14:27","2026-04-13 14:06","2026-03-20 07:42","2289:39:56","(Sin valor)","93840","473558.61","546184.46097941","(Sin valor)","567398.61","(Sin valor)","0","Sí","15782","12","10.87031662","(Sin valor)","56176633469"
"56233626122","Denim Lab. Co","Regulado","Bajo","16836","Análisis comercial (Sales MR)","Sebastian Mazorra Gomez","Performance","2026-02-13 14:05","2026-05-27 18:00","2026-06-18 11:05","124:46:09","(Sin valor)","1936140","1397169","546184.46097941","208860.93787853","3333309","755045.39885793","397420.39135015","No","15782","6","6.64604849","(Sin valor)","56233626122"
"56274388579","Soldexel SAS","Regulado","Medio","13178","Análisis comercial (Sales MR)","Andrés Toro García","Referrals","2026-02-13 16:23","2026-05-22 19:00","2026-05-15 07:45","1826:54:01","(Sin valor)","1515355","9150000","14100304.89704101","4974234.71687143","10665355","17982170.69195363","6149130.20873493","Sí","375864.31","9","21.25407823","(Sin valor)","56274388579"
"56385578604","Camine shop","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-16 10:24","2026-04-17 09:28","(Sin valor)","2502:32:29","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","56385578604"
"56420963212","Rostro y figura","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-16 11:38","2026-04-17 09:28","(Sin valor)","2501:18:44","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","56420963212"
"56432713555","Sugar cup","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-16 08:25","2026-04-17 09:28","(Sin valor)","2504:31:36","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","56432713555"
"56443026820","Banco AV Villas ","Regulado","Bajo","552164.5","Reunión agendada (Sales MR)","María Paula Pico Loaiza","Bia Network","2026-02-17 08:26","2026-04-28 08:51","(Sin valor)","2480:31:16","(Sin valor)","63495870","88344424.32999995","274048942.5905866","(Sin valor)","151840294.33000013","119415965.44960387","0","No","2496039.005835","12","8.48721486","(Sin valor)","56443026820"
"56460626517","Carnes los olivos","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-18 09:46","2026-04-17 09:28","(Sin valor)","2455:10:49","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","56460626517"
"56460916559","Banco de Occidente ","Regulado","Bajo","649778.5","Reunión agendada (Sales MR)","María Paula Pico Loaiza","Bia Network","2026-02-17 10:09","2026-04-28 08:50","(Sin valor)","2478:48:19","(Sin valor)","74722055","109039544.6999999","275226627.7954663","(Sin valor)","183761599.7000001","124846802.76266038","0","No","2609554.66278","12","8.39778191","(Sin valor)","56460916559"
"56460917273","COMERCIAL PESCADO ","No regulado","Bajo","(Sin valor)","Carta de intención (Sales MNR)","María Paula Pico Loaiza","Recovery","2026-02-17 10:23","2026-03-05 09:07","2026-06-30 16:57","2133:36:33","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","No","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","56460917273"
"56500175902","Rocas del mar","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-16 20:55","2026-04-17 09:28","(Sin valor)","2492:01:58","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","56500175902"
"56519906375","Neoves","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-16 20:54","2026-04-17 09:28","(Sin valor)","2492:02:59","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","56519906375"
"56542964039","Algamar S.A","No regulado","Medio","(Sin valor)","Carta de intención (Sales MNR)","Simón Hernández Medina","Referrals","2026-02-17 09:35","2026-05-29 08:39","2026-05-31 17:12","800:31:24","2026-06-01 13:00","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","No","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","56542964039"
"56594761262","Tienda merkapan","Regulado","(Sin valor)","683","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-02-19 14:39","2026-04-17 09:28","2026-03-14 20:18","2426:17:45","(Sin valor)","78545","473558.61","546184.46097941","208860.93787853","552103.61","755045.39885793","153440.03197432","Sí","15782","12","16.61863206","(Sin valor)","56594761262"
"56611694884","Grupo Aval","No regulado","Bajo","1201943","Carta de intención (Sales MNR)","María Paula Pico Loaiza","KAM","2026-02-18 16:56","2026-05-04 15:29","2026-06-30 10:01","1941:09:20","(Sin valor)","138217925","197383969.0300005","549275570.386053","67568057.41056848","335601894.03000116","244262768.21226427","0","No","5105593.668615","12","8.78143028","(Sin valor)","56611694884"
